SITE,USAF,YEAR,BBCH11,n_11,LAT,LON
1231002000,123100,2000,113,1,52.35,14.60
1276602004,127660,2004,135,1,48.48,20.53
1276602005,127660,2005,123,1,48.48,20.53
1276602006,127660,2006,122,1,48.48,20.53
1276602007,127660,2007,125,1,48.48,20.53
1276602008,127660,2008,119,1,48.48,20.53
1280501976,128050,1976,119,1,47.68,16.60
1280501977,128050,1977,87,1,47.68,16.60
1280501978,128050,1978,116,2,47.68,16.60
1280501979,128050,1979,114,1,47.68,16.60
1280501989,128050,1989,95,1,47.68,16.60
1280501999,128050,1999,114,2,47.68,16.60
1281201987,128120,1987,132,1,47.27,16.63
1281201988,128120,1988,115,1,47.27,16.63
1281201989,128120,1989,114,1,47.27,16.63
1281201990,128120,1990,98,1,47.27,16.63
1281201992,128120,1992,103,1,47.27,16.63
1281201993,128120,1993,114,1,47.27,16.63
1281502000,128150,2000,123,1,47.88,17.28
1281502003,128150,2003,125,1,47.88,17.28
1281502004,128150,2004,126,1,47.88,17.28
1281502005,128150,2005,127,1,47.88,17.28
1281502006,128150,2006,131,1,47.88,17.28
1281502007,128150,2007,126,1,47.88,17.28
1281502008,128150,2008,123,1,47.88,17.28
1283901974,128390,1974,105,1,47.43,19.27
1283901975,128390,1975,116,1,47.43,19.27
1283901976,128390,1976,121,1,47.43,19.27
1283901977,128390,1977,110,1,47.43,19.27
1283901978,128390,1978,121,1,47.43,19.27
1283901979,128390,1979,125,1,47.43,19.27
1283901980,128390,1980,118,1,47.43,19.27
1283901981,128390,1981,106,1,47.43,19.27
1283901982,128390,1982,130,1,47.43,19.27
1283901983,128390,1983,112,1,47.43,19.27
1283901984,128390,1984,123,1,47.43,19.27
1283901985,128390,1985,123,1,47.43,19.27
1283901986,128390,1986,115,1,47.43,19.27
1283901987,128390,1987,122,1,47.43,19.27
1283901989,128390,1989,102,1,47.43,19.27
1283901990,128390,1990,125,1,47.43,19.27
1283901994,128390,1994,117,1,47.43,19.27
1283901995,128390,1995,117,1,47.43,19.27
1283901996,128390,1996,117,1,47.43,19.27
1283901997,128390,1997,117,1,47.43,19.27
1291001978,129100,1978,137,1,46.92,16.32
1291001979,129100,1979,125,1,46.92,16.32
1291001980,129100,1980,133,1,46.92,16.32
1291001981,129100,1981,104,1,46.92,16.32
1291001982,129100,1982,138,1,46.92,16.32
1291001983,129100,1983,125,1,46.92,16.32
1291001984,129100,1984,126,1,46.92,16.32
1291001985,129100,1985,127,1,46.92,16.32
1291001986,129100,1986,128,1,46.92,16.32
1291001987,129100,1987,130,1,46.92,16.32
1291001988,129100,1988,128,1,46.92,16.32
1291001989,129100,1989,116,1,46.92,16.32
1291001990,129100,1990,107,1,46.92,16.32
1291001991,129100,1991,128,1,46.92,16.32
1291001992,129100,1992,121,1,46.92,16.32
1291001993,129100,1993,122,1,46.92,16.32
1291001994,129100,1994,120,1,46.92,16.32
1291001995,129100,1995,120,1,46.92,16.32
1291001996,129100,1996,121,1,46.92,16.32
1291001997,129100,1997,128,1,46.92,16.32
1291001998,129100,1998,123,1,46.92,16.32
1291001999,129100,1999,119,1,46.92,16.32
1291002000,129100,2000,117,1,46.92,16.32
1291002003,129100,2003,127,1,46.92,16.32
1291002004,129100,2004,121,1,46.92,16.32
1291002005,129100,2005,120,1,46.92,16.32
1291002006,129100,2006,116,1,46.92,16.32
1291002007,129100,2007,109,1,46.92,16.32
1291002008,129100,2008,110,1,46.92,16.32
1291002009,129100,2009,108,1,46.92,16.32
1301401974,130140,1974,113,1,46.22,14.48
1301401975,130140,1975,121,1,46.22,14.48
1301401976,130140,1976,118,1,46.22,14.48
1301401977,130140,1977,117,1,46.22,14.48
1301401978,130140,1978,123,1,46.22,14.48
1301401979,130140,1979,120,1,46.22,14.48
1301401980,130140,1980,127,1,46.22,14.48
1301401981,130140,1981,111,1,46.22,14.48
1301401982,130140,1982,133,1,46.22,14.48
1301401983,130140,1983,120,1,46.22,14.48
1301401984,130140,1984,126,1,46.22,14.48
1301401985,130140,1985,130,1,46.22,14.48
1301401986,130140,1986,120,1,46.22,14.48
1301401987,130140,1987,118,1,46.22,14.48
1301401988,130140,1988,122,1,46.22,14.48
1301401989,130140,1989,102,1,46.22,14.48
1301401990,130140,1990,112,1,46.22,14.48
1301401993,130140,1993,113,1,46.22,14.48
1301401994,130140,1994,107,1,46.22,14.48
1301401995,130140,1995,112,1,46.22,14.48
1301401996,130140,1996,115,1,46.22,14.48
1301401997,130140,1997,106,1,46.22,14.48
1301401998,130140,1998,112,1,46.22,14.48
1301401999,130140,1999,110,1,46.22,14.48
1301402000,130140,2000,110,1,46.22,14.48
1301402001,130140,2001,109,1,46.22,14.48
1301402002,130140,2002,112,1,46.22,14.48
1301402003,130140,2003,112,1,46.22,14.48
1301402004,130140,2004,118,1,46.22,14.48
1301402005,130140,2005,118,1,46.22,14.48
1301452006,130145,2006,106,1,45.90,15.53
1301452007,130145,2007,100,1,45.90,15.53
1301452008,130145,2008,105,1,45.90,15.53
1301452009,130145,2009,99,1,45.90,15.53
1302601976,130260,1976,123,1,46.48,15.68
1302601977,130260,1977,119,1,46.48,15.68
1302601978,130260,1978,115,1,46.48,15.68
1302601979,130260,1979,120,1,46.48,15.68
1302601980,130260,1980,126,1,46.48,15.68
1302601981,130260,1981,112,1,46.48,15.68
1302601982,130260,1982,125,1,46.48,15.68
1302601983,130260,1983,111,1,46.48,15.68
1302601984,130260,1984,119,1,46.48,15.68
1302601985,130260,1985,120,1,46.48,15.68
1302601986,130260,1986,116,1,46.48,15.68
1302601987,130260,1987,115,1,46.48,15.68
1302601988,130260,1988,118,1,46.48,15.68
1302601989,130260,1989,113,1,46.48,15.68
1302601990,130260,1990,111,1,46.48,15.68
1302601993,130260,1993,116,1,46.48,15.68
1302601994,130260,1994,110,1,46.48,15.68
1302601995,130260,1995,116,1,46.48,15.68
1303101993,130310,1993,115,1,46.65,16.18
1303101994,130310,1994,106,1,46.65,16.18
1312101979,131210,1979,117,1,45.78,15.18
1312101980,131210,1980,120,1,45.78,15.18
1312101993,131210,1993,116,1,45.78,15.18
1312101994,131210,1994,111,1,45.78,15.18
1312101995,131210,1995,112,1,45.78,15.18
1312801995,131280,1995,109,1,45.90,15.97
1313001985,131300,1985,101,1,45.82,16.03
1313001988,131300,1988,111,1,45.82,16.03
1313001989,131300,1989,95,1,45.82,16.03
1313001990,131300,1990,94,1,45.82,16.03
1313101974,131310,1974,95,1,45.73,16.07
1313101975,131310,1975,108,1,45.73,16.07
1313101976,131310,1976,109,1,45.73,16.07
1313101977,131310,1977,94,1,45.73,16.07
1313101978,131310,1978,109,1,45.73,16.07
1313101979,131310,1979,103,1,45.73,16.07
1313101980,131310,1980,107,1,45.73,16.07
1313101981,131310,1981,102,1,45.73,16.07
1313101982,131310,1982,116,1,45.73,16.07
1313101983,131310,1983,111,1,45.73,16.07
1313101984,131310,1984,112,1,45.73,16.07
1313101986,131310,1986,114,1,45.73,16.07
1313101987,131310,1987,112,1,45.73,16.07
1313101993,131310,1993,113,1,45.73,16.07
1313101994,131310,1994,94,1,45.73,16.07
1314201978,131420,1978,113,1,45.60,17.23
1314201979,131420,1979,107,1,45.60,17.23
1314201980,131420,1980,108,1,45.60,17.23
1314201982,131420,1982,117,1,45.60,17.23
1314201989,131420,1989,98,1,45.60,17.23
1314201990,131420,1990,94,1,45.60,17.23
1314201995,131420,1995,112,1,45.60,17.23
1315001974,131500,1974,102,1,45.17,18.00
1315001975,131500,1975,109,1,45.17,18.00
1315001976,131500,1976,109,1,45.17,18.00
1315001977,131500,1977,101,1,45.17,18.00
1315001978,131500,1978,107,1,45.17,18.00
1315001979,131500,1979,104,1,45.17,18.00
1315001980,131500,1980,113,1,45.17,18.00
1315001981,131500,1981,100,1,45.17,18.00
1315001982,131500,1982,117,1,45.17,18.00
1315001983,131500,1983,110,1,45.17,18.00
1315001984,131500,1984,110,1,45.17,18.00
1315001985,131500,1985,106,1,45.17,18.00
1315001986,131500,1986,114,1,45.17,18.00
1315001987,131500,1987,112,1,45.17,18.00
1315001988,131500,1988,110,1,45.17,18.00
1315001989,131500,1989,98,1,45.17,18.00
1315001990,131500,1990,92,1,45.17,18.00
1316001983,131600,1983,110,1,45.77,19.15
1316001984,131600,1984,108,1,45.77,19.15
1316001985,131600,1985,100,1,45.77,19.15
1316001986,131600,1986,110,1,45.77,19.15
1316001988,131600,1988,110,1,45.77,19.15
1316001989,131600,1989,98,1,45.77,19.15
1316001990,131600,1990,99,1,45.77,19.15
1316001991,131600,1991,106,1,45.77,19.15
1316001992,131600,1992,106,1,45.77,19.15
1316001993,131600,1993,106,1,45.77,19.15
1316001994,131600,1994,106,1,45.77,19.15
1316001995,131600,1995,106,1,45.77,19.15
1322301985,132230,1985,122,1,44.55,15.37
1322301986,132230,1986,123,1,44.55,15.37
1322301989,132230,1989,111,1,44.55,15.37
1327901978,132790,1978,116,1,44.37,20.95
1327901979,132790,1979,106,1,44.37,20.95
1327901980,132790,1980,113,1,44.37,20.95
1327901989,132790,1989,94,1,44.37,20.95
1327901990,132790,1990,89,1,44.37,20.95
1327901991,132790,1991,103,1,44.37,20.95
1327901992,132790,1992,104,1,44.37,20.95
1327901993,132790,1993,114,1,44.37,20.95
1327901994,132790,1994,114,1,44.37,20.95
1327901995,132790,1995,114,1,44.37,20.95
1401402006,140140,2006,113,1,46.22,14.48
1401402007,140140,2007,102,1,46.22,14.48
1401402008,140140,2008,122,1,46.22,14.48
1401402009,140140,2009,105,1,46.22,14.48
1402601997,140260,1997,121,1,46.48,15.68
1402601998,140260,1998,114,1,46.48,15.68
1402601999,140260,1999,108,1,46.48,15.68
1402602000,140260,2000,111,1,46.48,15.68
1402602001,140260,2001,116,1,46.48,15.68
1402602002,140260,2002,113,1,46.48,15.68
1402602003,140260,2003,118,1,46.48,15.68
1402602004,140260,2004,118,1,46.48,15.68
1402602005,140260,2005,115,1,46.48,15.68
1402602006,140260,2006,113,1,46.48,15.68
1402602007,140260,2007,107,1,46.48,15.68
1402602008,140260,2008,109,1,46.48,15.68
1402602009,140260,2009,103,1,46.48,15.68
1403101999,140310,1999,108,1,46.65,16.18
1403102000,140310,2000,110,1,46.65,16.18
1403102001,140310,2001,110,1,46.65,16.18
1403102002,140310,2002,120,1,46.65,16.18
1410601997,141060,1997,80,1,45.90,13.63
1410601998,141060,1998,97,1,45.90,13.63
1410601999,141060,1999,94,1,45.90,13.63
1410602000,141060,2000,110,1,45.90,13.63
1410602001,141060,2001,87,1,45.90,13.63
1410602002,141060,2002,103,1,45.90,13.63
1410602003,141060,2003,103,1,45.90,13.63
1410602004,141060,2004,101,1,45.90,13.63
1410602005,141060,2005,106,1,45.90,13.63
1410602006,141060,2006,104,1,45.90,13.63
1410602007,141060,2007,89,1,45.90,13.63
1410602008,141060,2008,100,1,45.90,13.63
1412101997,141210,1997,123,1,45.80,15.18
1412101998,141210,1998,111,1,45.80,15.18
1412101999,141210,1999,107,1,45.80,15.18
1412102000,141210,2000,109,1,45.80,15.18
1412102001,141210,2001,97,1,45.80,15.18
1412102002,141210,2002,118,1,45.80,15.18
1412102003,141210,2003,109,1,45.80,15.18
1412102004,141210,2004,119,1,45.80,15.18
1412102005,141210,2005,111,1,45.80,15.18
1412102006,141210,2006,113,1,45.80,15.18
1412102007,141210,2007,107,1,45.80,15.18
1412102008,141210,2008,102,1,45.80,15.18
1412102009,141210,2009,102,1,45.80,15.18
1423402000,142340,2000,108,1,46.13,15.88
1423402001,142340,2001,105,1,46.13,15.88
1423402002,142340,2002,105,1,46.13,15.88
1423402003,142340,2003,110,1,46.13,15.88
1423402004,142340,2004,115,1,46.13,15.88
1423501997,142350,1997,104,1,45.92,15.97
1423501998,142350,1998,100,1,45.92,15.97
1423501999,142350,1999,99,1,45.92,15.97
1423502000,142350,2000,105,1,45.92,15.97
1423502001,142350,2001,95,1,45.92,15.97
1423502002,142350,2002,93,1,45.92,15.97
1423502003,142350,2003,106,1,45.92,15.97
1423502004,142350,2004,112,1,45.92,15.97
1423502005,142350,2005,109,1,45.92,15.97
1423502006,142350,2006,105,1,45.92,15.97
1423502007,142350,2007,91,1,45.92,15.97
1423502008,142350,2008,101,1,45.92,15.97
1423502009,142350,2009,97,1,45.92,15.97
1423502010,142350,2010,99,1,45.92,15.97
1424802003,142480,2003,115,1,46.03,16.55
1424802004,142480,2004,119,1,46.03,16.55
1424802005,142480,2005,123,1,46.03,16.55
1424802006,142480,2006,107,1,46.03,16.55
1424802007,142480,2007,86,1,46.03,16.55
1424802008,142480,2008,104,1,46.03,16.55
1424802009,142480,2009,99,1,46.03,16.55
1424802010,142480,2010,105,1,46.03,16.55
1425801997,142580,1997,109,1,45.60,17.23
1425801998,142580,1998,100,1,45.60,17.23
1425801999,142580,1999,100,1,45.60,17.23
1425802000,142580,2000,113,1,45.60,17.23
1425802001,142580,2001,105,1,45.60,17.23
1425802002,142580,2002,91,1,45.60,17.23
1425802003,142580,2003,108,1,45.60,17.23
1425802004,142580,2004,110,1,45.60,17.23
1425802005,142580,2005,105,1,45.60,17.23
1425802006,142580,2006,111,1,45.60,17.23
1425802007,142580,2007,99,1,45.60,17.23
1425802008,142580,2008,103,1,45.60,17.23
1425802009,142580,2009,104,1,45.60,17.23
1425802010,142580,2010,108,1,45.60,17.23
1438201997,143820,1997,101,1,45.15,18.70
1438201999,143820,1999,100,1,45.15,18.70
1438202000,143820,2000,114,1,45.15,18.70
1438202001,143820,2001,89,1,45.15,18.70
1438202002,143820,2002,87,1,45.15,18.70
1438202003,143820,2003,105,1,45.15,18.70
1561501974,156150,1974,108,1,42.18,23.58
1561501975,156150,1975,108,1,42.18,23.58
1561501976,156150,1976,108,1,42.18,23.58
1561501978,156150,1978,108,1,42.18,23.58
1561501979,156150,1979,108,1,42.18,23.58
1561501980,156150,1980,108,1,42.18,23.58
1561501981,156150,1981,108,1,42.18,23.58
1561501982,156150,1982,108,1,42.18,23.58
1561501983,156150,1983,108,1,42.18,23.58
1561501984,156150,1984,108,1,42.18,23.58
1561501987,156150,1987,108,1,42.18,23.58
1603301977,160330,1977,123,1,46.73,12.22
1603301978,160330,1978,130,1,46.73,12.22
1603301980,160330,1980,137,1,46.73,12.22
1603301981,160330,1981,128,1,46.73,12.22
1603301982,160330,1982,126,1,46.73,12.22
1603301983,160330,1983,116,1,46.73,12.22
1603301984,160330,1984,128,1,46.73,12.22
1603301985,160330,1985,133,1,46.73,12.22
1603301986,160330,1986,128,1,46.73,12.22
1603301987,160330,1987,118,1,46.73,12.22
1603301988,160330,1988,126,1,46.73,12.22
1603301989,160330,1989,123,1,46.73,12.22
1603301990,160330,1990,122,1,46.73,12.22
1603301992,160330,1992,126,1,46.73,12.22
1603301993,160330,1993,123,1,46.73,12.22
1603301994,160330,1994,122,1,46.73,12.22
1603301995,160330,1995,118,1,46.73,12.22
1603301998,160330,1998,125,1,46.73,12.22
1603301999,160330,1999,115,1,46.73,12.22
1610801974,161080,1974,118,1,45.82,13.48
1610801975,161080,1975,119,1,45.82,13.48
1610801976,161080,1976,123,1,45.82,13.48
1610801978,161080,1978,124,1,45.82,13.48
1610801979,161080,1979,123,1,45.82,13.48
1610801980,161080,1980,111,1,45.82,13.48
1610801981,161080,1981,113,1,45.82,13.48
1610801982,161080,1982,124,1,45.82,13.48
1610801983,161080,1983,105,1,45.82,13.48
1610801984,161080,1984,120,1,45.82,13.48
1610801985,161080,1985,109,1,45.82,13.48
1610801986,161080,1986,115,1,45.82,13.48
1610801987,161080,1987,110,1,45.82,13.48
1610801988,161080,1988,106,1,45.82,13.48
1610801989,161080,1989,97,1,45.82,13.48
1610801990,161080,1990,89,1,45.82,13.48
1610801994,161080,1994,105,1,45.82,13.48
1610801995,161080,1995,101,1,45.82,13.48
2664501974,266450,1974,123,1,55.05,26.32
2664501975,266450,1975,133,1,55.05,26.32
2664501976,266450,1976,119,1,55.05,26.32
2664501977,266450,1977,119,1,55.05,26.32
2664501979,266450,1979,125,1,55.05,26.32
2664501980,266450,1980,128,1,55.05,26.32
2664501981,266450,1981,126,1,55.05,26.32
2664501982,266450,1982,123,1,55.05,26.32
2664501983,266450,1983,113,1,55.05,26.32
2664501984,266450,1984,109,1,55.05,26.32
2664501985,266450,1985,121,1,55.05,26.32
2664501986,266450,1986,115,1,55.05,26.32
2664501987,266450,1987,123,1,55.05,26.32
2664501988,266450,1988,121,1,55.05,26.32
2664501989,266450,1989,106,1,55.05,26.32
2664501991,266450,1991,106,1,55.05,26.32
2664501993,266450,1993,118,1,55.05,26.32
2664501994,266450,1994,114,1,55.05,26.32
2664501995,266450,1995,114,1,55.05,26.32
2664501996,266450,1996,118,1,55.05,26.32
2664501997,266450,1997,124,1,55.05,26.32
2664501998,266450,1998,116,1,55.05,26.32
2664501999,266450,1999,107,1,55.05,26.32
2719601975,271960,1975,124,1,58.65,49.62
2719601976,271960,1976,145,1,58.65,49.62
2719601977,271960,1977,132,1,58.65,49.62
2719601978,271960,1978,149,1,58.65,49.62
2719601979,271960,1979,148,1,58.65,49.62
2719601980,271960,1980,133,1,58.65,49.62
2719601981,271960,1981,145,1,58.65,49.62
2719601982,271960,1982,136,1,58.65,49.62
2719601983,271960,1983,134,1,58.65,49.62
2719601984,271960,1984,139,1,58.65,49.62
2719601985,271960,1985,149,1,58.65,49.62
2719601986,271960,1986,139,1,58.65,49.62
2719601987,271960,1987,136,1,58.65,49.62
2719601988,271960,1988,141,1,58.65,49.62
2719601989,271960,1989,136,1,58.65,49.62
2719601990,271960,1990,130,1,58.65,49.62
2719601991,271960,1991,132,1,58.65,49.62
2719601992,271960,1992,147,1,58.65,49.62
2719601993,271960,1993,131,1,58.65,49.62
2747901974,274790,1974,147,1,56.33,46.58
2747901975,274790,1975,121,1,56.33,46.58
2747901976,274790,1976,143,1,56.33,46.58
2747901977,274790,1977,132,1,56.33,46.58
2747901978,274790,1978,145,1,56.33,46.58
2747901979,274790,1979,145,1,56.33,46.58
2747901980,274790,1980,150,1,56.33,46.58
2747901981,274790,1981,142,1,56.33,46.58
2747901982,274790,1982,133,1,56.33,46.58
2747901983,274790,1983,123,1,56.33,46.58
2747901984,274790,1984,130,1,56.33,46.58
2747901985,274790,1985,141,1,56.33,46.58
2747901986,274790,1986,140,1,56.33,46.58
2747901987,274790,1987,138,1,56.33,46.58
2747901988,274790,1988,139,1,56.33,46.58
2747901989,274790,1989,132,1,56.33,46.58
2747901990,274790,1990,137,1,56.33,46.58
2747901991,274790,1991,129,1,56.33,46.58
2747901992,274790,1992,141,1,56.33,46.58
2747901993,274790,1993,135,1,56.33,46.58
2747901994,274790,1994,143,1,56.33,46.58
2747901995,274790,1995,119,1,56.33,46.58
2747901996,274790,1996,133,1,56.33,46.58
2747901997,274790,1997,138,1,56.33,46.58
2747901998,274790,1998,142,1,56.33,46.58
2747901999,274790,1999,141,1,56.33,46.58
2790601974,279060,1974,140,1,52.93,36.00
2790601975,279060,1975,127,1,52.93,36.00
2790601976,279060,1976,140,1,52.93,36.00
2790601977,279060,1977,130,1,52.93,36.00
2790601978,279060,1978,142,1,52.93,36.00
2790601979,279060,1979,136,1,52.93,36.00
2790601980,279060,1980,149,1,52.93,36.00
2790601981,279060,1981,132,1,52.93,36.00
2790601982,279060,1982,136,1,52.93,36.00
2790601983,279060,1983,128,1,52.93,36.00
2790601984,279060,1984,126,1,52.93,36.00
2790601985,279060,1985,134,1,52.93,36.00
2790601986,279060,1986,126,1,52.93,36.00
2790601987,279060,1987,134,1,52.93,36.00
2790601988,279060,1988,130,1,52.93,36.00
2790601989,279060,1989,119,1,52.93,36.00
2790601990,279060,1990,110,1,52.93,36.00
2790601991,279060,1991,132,1,52.93,36.00
2790601992,279060,1992,136,1,52.93,36.00
2790601993,279060,1993,124,1,52.93,36.00
2790601994,279060,1994,127,1,52.93,36.00
2790601995,279060,1995,121,1,52.93,36.00
2790601996,279060,1996,126,1,52.93,36.00
2790601997,279060,1997,131,1,52.93,36.00
2790601998,279060,1998,126,1,52.93,36.00
2861501974,286150,1974,130,1,55.18,53.80
2861501975,286150,1975,117,1,55.18,53.80
2861501976,286150,1976,140,1,55.18,53.80
2861501977,286150,1977,131,1,55.18,53.80
2861501978,286150,1978,142,1,55.18,53.80
2861501979,286150,1979,149,1,55.18,53.80
2861501980,286150,1980,134,1,55.18,53.80
2861501981,286150,1981,143,1,55.18,53.80
2861501982,286150,1982,132,1,55.18,53.80
2861501983,286150,1983,117,1,55.18,53.80
2861501985,286150,1985,129,1,55.18,53.80
2861501986,286150,1986,128,1,55.18,53.80
2861501987,286150,1987,137,1,55.18,53.80
2861501988,286150,1988,139,1,55.18,53.80
2861501991,286150,1991,131,1,55.18,53.80
2861501993,286150,1993,132,1,55.18,53.80
3300101978,330010,1978,135,1,52.37,23.38
3300101981,330010,1981,130,1,52.37,23.38
3301901978,330190,1978,122,1,52.12,26.12
3301901979,330190,1979,118,1,52.12,26.12
3301901980,330190,1980,126,1,52.12,26.12
3301901981,330190,1981,126,1,52.12,26.12
3301901982,330190,1982,126,1,52.12,26.12
3301901983,330190,1983,110,1,52.12,26.12
3301901984,330190,1984,113,1,52.12,26.12
3301901985,330190,1985,116,1,52.12,26.12
3301901986,330190,1986,117,1,52.12,26.12
3301901987,330190,1987,142,1,52.12,26.12
3301901989,330190,1989,104,1,52.12,26.12
3301901990,330190,1990,88,1,52.12,26.12
3301901991,330190,1991,126,1,52.12,26.12
3301901992,330190,1992,125,1,52.12,26.12
3301901993,330190,1993,118,1,52.12,26.12
3301901994,330190,1994,125,1,52.12,26.12
3301901995,330190,1995,106,1,52.12,26.12
3301901996,330190,1996,127,1,52.12,26.12
3301901997,330190,1997,105,1,52.12,26.12
3312401978,331240,1978,122,1,51.82,30.30
3312401981,331240,1981,133,1,51.82,30.30
3330112005,333011,2005,104,1,48.63,22.27
3330112006,333011,2006,119,1,48.63,22.27
3330112007,333011,2007,103,1,48.63,22.27
3330112008,333011,2008,116,1,48.63,22.27
3363102000,336310,2000,118,1,48.63,22.27
3363102001,336310,2001,113,1,48.63,22.27
3363102002,336310,2002,109,1,48.63,22.27
3363102003,336310,2003,115,1,48.63,22.27
3363102004,336310,2004,109,1,48.63,22.27
3435601980,343560,1980,126,1,49.80,43.67
3435601981,343560,1981,136,1,49.80,43.67
3435601989,343560,1989,120,1,49.80,43.67
3435601990,343560,1990,111,1,49.80,43.67
3435601991,343560,1991,116,1,49.80,43.67
3435601992,343560,1992,128,1,49.80,43.67
3435601993,343560,1993,123,1,49.80,43.67
3435601994,343560,1994,120,1,49.80,43.67
3451501978,345150,1978,148,1,48.27,37.15
